Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.52.132-192.168.52.2-51375-53-17,192.168.52.132,51375,192.168.52.2,53,17,3813,0,2,0,80,0,0,0,0,40,40,40,0,20980.85497,524.5213742,3813,0,3813,3813,0,0,0,0,0,3813,3813,0,3813,3813,0,0,0,0,0,16,0,524.5213742,40,40,40,0,0,0,0,0,0,0,0,0,0,0,60,0,40,0,0,0,0,0,0,0,0,2,80,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-63024-53-17,192.168.52.132,63024,192.168.52.2,53,17,15155,0,2,0,206,0,0,0,0,167,39,103,90.50966799,13592.87364,131.969647,15155,0,15155,15155,0,0,0,0,0,15155,15155,0,15155,15155,0,0,0,0,0,16,0,131.969647,39,167,81.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,0,122.5,0,103,0,0,0,0,0,0,0,0,2,206,-1,-1,0,0,0,0,0,0,0,0,0,0,0
142.251.42.226-192.168.52.132-443-63262-17,192.168.52.132,63262,142.251.42.226,443,17,4000264,4,1,5000,1250,1250,1250,1250,0,1250,1250,1250,0,1562.396882,1.249917505,1000066,694802.0153,1882319,310176,3690088,1230029.333,637829.0936,1882319,607718,0,0,0,0,0,0,0,0,0,32,8,0.999934004,0.249983501,1250,1250,1250,0,0,0,0,0,0,0,0,0,0,0,1500,1250,1250,0,0,0,0,0,0,4,5000,1,1250,-1,-1,4,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-57936-53-17,192.168.52.132,57936,192.168.52.2,53,17,16610,0,2,0,144,0,0,0,0,113,31,72,57.98275606,8669.476219,120.4093919,16610,0,16610,16610,0,0,0,0,0,16610,16610,0,16610,16610,0,0,0,0,0,16,0,120.4093919,31,113,58.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,0,87.5,0,72,0,0,0,0,0,0,0,0,2,144,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-56075-53-17,192.168.52.132,56075,192.168.52.2,53,17,80140838,1,3,32,268,32,32,32,0,128,38,89.33333333,46.31774318,3.743409821,0.049912131,2.67E+07,4.63E+07,8.01E+07,4317,0,0,0,0,0,8.01E+07,4.01E+07,5.67E+07,8.01E+07,4317,0,0,0,0,8,24,0.012478033,0.037434098,32,128,67.6,44.30349873,1962.8,0,0,0,0,0,0,0,0,3,84.5,32,89.33333333,0,0,0,0,0,0,1,32,3,268,-1,-1,1,0,4317,0,4317,4317,8.01E+07,0,8.01E+07,8.01E+07,0
192.168.52.132-192.168.52.2-52788-53-17,192.168.52.132,52788,192.168.52.2,53,17,13609,0,2,0,157,0,0,0,0,125,32,78.5,65.76093065,11536.48321,146.9615695,13609,0,13609,13609,0,0,0,0,0,13609,13609,0,13609,13609,0,0,0,0,0,16,0,146.9615695,32,125,63,53.69357503,2883,0,0,0,0,0,0,0,0,0,94.5,0,78.5,0,0,0,0,0,0,0,0,2,157,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-63029-53-17,192.168.52.132,63029,192.168.52.2,53,17,2773208,1,3,34,314,34,34,34,0,154,42,104.6666667,57.17808438,125.4864403,1.442372876,924402.6667,1562802.032,2728961,16917,0,0,0,0,0,2773208,1386604,1937029.932,2756291,16917,0,0,0,0,8,24,0.360593219,1.081779657,34,154,78,54.55272679,2976,0,0,0,0,0,0,0,0,3,97.5,34,104.6666667,0,0,0,0,0,0,1,34,3,314,-1,-1,1,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-60435-53-17,192.168.52.132,60435,192.168.52.2,53,17,16885,0,2,0,68,0,0,0,0,34,34,34,0,4027.243115,118.4483269,16885,0,16885,16885,0,0,0,0,0,16885,16885,0,16885,16885,0,0,0,0,0,16,0,118.4483269,34,34,34,0,0,0,0,0,0,0,0,0,0,0,51,0,34,0,0,0,0,0,0,0,0,2,68,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-51.79.154.29-53404-443-17,192.168.52.132,53404,51.79.154.29,443,17,4002319,4,1,5000,1250,1250,1250,1250,0,1250,1250,1250,0,1561.594665,1.249275732,1000579.75,702446.8072,1894071,306141,3696178,1232059.333,647032.063,1894071,601127,0,0,0,0,0,0,0,0,0,32,8,0.999420586,0.249855146,1250,1250,1250,0,0,0,0,0,0,0,0,0,0,0,1500,1250,1250,0,0,0,0,0,0,4,5000,1,1250,-1,-1,4,0,0,0,0,0,0,0,0,0,0
192.168.52.132-34.98.64.218-56021-443-6,192.168.52.132,56021,34.98.64.218,443,6,27330933,1,1,0,1,0,0,0,0,1,1,1,0,0.036588579,0.073177158,2.73E+07,0,2.73E+07,2.73E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.036588579,0.036588579,0,1,0.666666667,0.577350269,0.333333333,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,-1,64240,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-50892-53-17,192.168.52.132,50892,192.168.52.2,53,17,16833,0,2,0,78,0,0,0,0,47,31,39,11.3137085,4633.755124,118.8142339,16833,0,16833,16833,0,0,0,0,0,16833,16833,0,16833,16833,0,0,0,0,0,16,0,118.8142339,31,47,36.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,0,54.5,0,39,0,0,0,0,0,0,0,0,2,78,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-55930-53-17,192.168.52.132,55930,192.168.52.2,53,17,206868,0,2,0,164,0,0,0,0,134,30,82,73.53910524,792.7760698,9.668000851,206868,0,206868,206868,0,0,0,0,0,206868,206868,0,206868,206868,0,0,0,0,0,16,0,9.668000851,30,134,64.66666667,60.044428,3605.333333,0,0,0,0,0,0,0,0,0,97,0,82,0,0,0,0,0,0,0,0,2,164,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-49625-53-17,192.168.52.132,49625,192.168.52.2,53,17,15512,0,2,0,130,0,0,0,0,89,41,65,33.9411255,8380.608561,128.9324394,15512,0,15512,15512,0,0,0,0,0,15512,15512,0,15512,15512,0,0,0,0,0,16,0,128.9324394,41,89,57,27.71281292,768,0,0,0,0,0,0,0,0,0,85.5,0,65,0,0,0,0,0,0,0,0,2,130,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-53799-53-17,192.168.52.132,53799,192.168.52.2,53,17,5634,0,2,0,102,0,0,0,0,59,43,51,11.3137085,18104.36635,354.9875754,5634,0,5634,5634,0,0,0,0,0,5634,5634,0,5634,5634,0,0,0,0,0,16,0,354.9875754,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,0,72.5,0,51,0,0,0,0,0,0,0,0,2,102,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-56772-53-17,192.168.52.132,56772,192.168.52.2,53,17,3955,0,2,0,74,0,0,0,0,37,37,37,0,18710.49305,505.6890013,3955,0,3955,3955,0,0,0,0,0,3955,3955,0,3955,3955,0,0,0,0,0,16,0,505.6890013,37,37,37,0,0,0,0,0,0,0,0,0,0,0,55.5,0,37,0,0,0,0,0,0,0,0,2,74,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-53829-53-17,192.168.52.132,53829,192.168.52.2,53,17,8646,0,2,0,66,0,0,0,0,33,33,33,0,7633.587786,231.320842,8646,0,8646,8646,0,0,0,0,0,8646,8646,0,8646,8646,0,0,0,0,0,16,0,231.320842,33,33,33,0,0,0,0,0,0,0,0,0,0,0,49.5,0,33,0,0,0,0,0,0,0,0,2,66,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-64550-53-17,192.168.52.132,64550,192.168.52.2,53,17,11713,0,2,0,167,0,0,0,0,136,31,83.5,74.24621202,14257.66243,170.7504482,11713,0,11713,11713,0,0,0,0,0,11713,11713,0,11713,11713,0,0,0,0,0,16,0,170.7504482,31,136,66,60.62177826,3675,0,0,0,0,0,0,0,0,0,99,0,83.5,0,0,0,0,0,0,0,0,2,167,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-58516-53-17,192.168.52.132,58516,192.168.52.2,53,17,3802,0,2,0,86,0,0,0,0,43,43,43,0,22619.67386,526.0389269,3802,0,3802,3802,0,0,0,0,0,3802,3802,0,3802,3802,0,0,0,0,0,16,0,526.0389269,43,43,43,0,0,0,0,0,0,0,0,0,0,0,64.5,0,43,0,0,0,0,0,0,0,0,2,86,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-55922-53-17,192.168.52.132,55922,192.168.52.2,53,17,25324,0,2,0,72,0,0,0,0,36,36,36,0,2843.15274,78.97646501,25324,0,25324,25324,0,0,0,0,0,25324,25324,0,25324,25324,0,0,0,0,0,16,0,78.97646501,36,36,36,0,0,0,0,0,0,0,0,0,0,0,54,0,36,0,0,0,0,0,0,0,0,2,72,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-53084-53-17,192.168.52.132,53084,192.168.52.2,53,17,24922723,1,3,38,120,38,38,38,0,41,38,40,1.732050808,6.339596199,0.160496106,8307574.333,1.42E+07,2.47E+07,5235,0,0,0,0,0,2.49E+07,1.25E+07,1.76E+07,2.49E+07,5235,0,0,0,0,8,24,0.040124027,0.12037208,38,41,39.8,1.643167673,2.7,0,0,0,0,0,0,0,0,3,49.75,38,40,0,0,0,0,0,0,1,38,3,120,-1,-1,1,0,5235,0,5235,5235,2.47E+07,0,2.47E+07,2.47E+07,0
192.168.52.132-192.168.52.2-54945-53-17,192.168.52.132,54945,192.168.52.2,53,17,13075,0,2,0,125,0,0,0,0,95,30,62.5,45.96194078,9560.229446,152.9636711,13075,0,13075,13075,0,0,0,0,0,13075,13075,0,13075,13075,0,0,0,0,0,16,0,152.9636711,30,95,51.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,0,77.5,0,62.5,0,0,0,0,0,0,0,0,2,125,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-54404-53-17,192.168.52.132,54404,192.168.52.2,53,17,54038,0,2,0,60,0,0,0,0,30,30,30,0,1110.329768,37.01099226,54038,0,54038,54038,0,0,0,0,0,54038,54038,0,54038,54038,0,0,0,0,0,16,0,37.01099226,30,30,30,0,0,0,0,0,0,0,0,0,0,0,45,0,30,0,0,0,0,0,0,0,0,2,60,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-57657-53-17,192.168.52.132,57657,192.168.52.2,53,17,13448,0,2,0,204,0,0,0,0,166,38,102,90.50966799,15169.54194,148.7209994,13448,0,13448,13448,0,0,0,0,0,13448,13448,0,13448,13448,0,0,0,0,0,16,0,148.7209994,38,166,80.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,0,121,0,102,0,0,0,0,0,0,0,0,2,204,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-60722-53-17,192.168.52.132,60722,192.168.52.2,53,17,12019,0,2,0,125,0,0,0,0,95,30,62.5,45.96194078,10400.19968,166.4031949,12019,0,12019,12019,0,0,0,0,0,12019,12019,0,12019,12019,0,0,0,0,0,16,0,166.4031949,30,95,51.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,0,77.5,0,62.5,0,0,0,0,0,0,0,0,2,125,-1,-1,0,0,0,0,0,0,0,0,0,0,0
180.222.109.252-192.168.52.132-443-65272-6,192.168.52.132,65272,180.222.109.252,443,6,47789985,777,6256,31823,8525030,1052,0,40.95624196,135.5246797,1460,0,1362.696611,336.2967073,179051.1757,147.164725,6796.072952,249660.5389,1.91E+07,0,4.78E+07,61580.56959,749824.1208,1.91E+07,0,2.86E+07,4579.050999,107209.4363,4745738,0,0,0,0,0,15540,125136,16.25863662,130.9060884,0,1460,1216.498863,523.932543,274505.3096,0,1,0,0,0,0,0,0,8,1216.671833,40.95624196,1362.696611,0,0,0,0,0,0,777,31823,6256,8525030,-1,64240,155,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-53921-53-17,192.168.52.132,53921,192.168.52.2,53,17,62096,0,2,0,153,0,0,0,0,111,42,76.5,48.7903679,2463.926823,32.20819376,62096,0,62096,62096,0,0,0,0,0,62096,62096,0,62096,62096,0,0,0,0,0,16,0,32.20819376,42,111,65,39.83716857,1587,0,0,0,0,0,0,0,0,0,97.5,0,76.5,0,0,0,0,0,0,0,0,2,153,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-65317-53-17,192.168.52.132,65317,192.168.52.2,53,17,13481,0,2,0,191,0,0,0,0,153,38,95.5,81.31727984,14168.08842,148.3569468,13481,0,13481,13481,0,0,0,0,0,13481,13481,0,13481,13481,0,0,0,0,0,16,0,148.3569468,38,153,76.33333333,66.39528096,4408.333333,0,0,0,0,0,0,0,0,0,114.5,0,95.5,0,0,0,0,0,0,0,0,2,191,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-64606-53-17,192.168.52.132,64606,192.168.52.2,53,17,5151,0,2,0,86,0,0,0,0,43,43,43,0,16695.78723,388.2741215,5151,0,5151,5151,0,0,0,0,0,5151,5151,0,5151,5151,0,0,0,0,0,16,0,388.2741215,43,43,43,0,0,0,0,0,0,0,0,0,0,0,64.5,0,43,0,0,0,0,0,0,0,0,2,86,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-59087-53-17,192.168.52.132,59087,192.168.52.2,53,17,4115,0,2,0,62,0,0,0,0,31,31,31,0,15066.82868,486.0267315,4115,0,4115,4115,0,0,0,0,0,4115,4115,0,4115,4115,0,0,0,0,0,16,0,486.0267315,31,31,31,0,0,0,0,0,0,0,0,0,0,0,46.5,0,31,0,0,0,0,0,0,0,0,2,62,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-57652-53-17,192.168.52.132,57652,192.168.52.2,53,17,21776,0,2,0,80,0,0,0,0,48,32,40,11.3137085,3673.769287,91.84423218,21776,0,21776,21776,0,0,0,0,0,21776,21776,0,21776,21776,0,0,0,0,0,16,0,91.84423218,32,48,37.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,0,56,0,40,0,0,0,0,0,0,0,0,2,80,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-38.133.127.127-59166-443-6,192.168.52.132,59166,38.133.127.127,443,6,1007,0,2,0,0,0,0,0,0,0,0,0,0,0,1986.097319,1007,0,1007,1007,0,0,0,0,0,1007,1007,0,1007,1007,0,0,0,0,0,40,0,1986.097319,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-56139-53-17,192.168.52.132,56139,192.168.52.2,53,17,11873,0,2,0,235,0,0,0,0,185,50,117.5,95.45941546,19792.80721,168.4494231,11873,0,11873,11873,0,0,0,0,0,11873,11873,0,11873,11873,0,0,0,0,0,16,0,168.4494231,50,185,95,77.94228634,6075,0,0,0,0,0,0,0,0,0,142.5,0,117.5,0,0,0,0,0,0,0,0,2,235,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-50948-53-17,192.168.52.132,50948,192.168.52.2,53,17,4702,0,2,0,164,0,0,0,0,82,82,82,0,34878.77499,425.3509145,4702,0,4702,4702,0,0,0,0,0,4702,4702,0,4702,4702,0,0,0,0,0,16,0,425.3509145,82,82,82,0,0,0,0,0,0,0,0,0,0,0,123,0,82,0,0,0,0,0,0,0,0,2,164,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-56633-53-17,192.168.52.132,56633,192.168.52.2,53,17,11477,0,2,0,200,0,0,0,0,164,36,100,90.50966799,17426.15666,174.2615666,11477,0,11477,11477,0,0,0,0,0,11477,11477,0,11477,11477,0,0,0,0,0,16,0,174.2615666,36,164,78.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,0,118,0,100,0,0,0,0,0,0,0,0,2,200,-1,-1,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-192.168.52.2-63629-53-17,192.168.52.132,63629,192.168.52.2,53,17,14358,0,2,0,125,0,0,0,0,96,29,62.5,47.37615434,8705.947904,139.2951665,14358,0,14358,14358,0,0,0,0,0,14358,14358,0,14358,14358,0,0,0,0,0,16,0,139.2951665,29,96,51.33333333,38.68246804,1496.333333,0,0,0,0,0,0,0,0,0,77,0,62.5,0,0,0,0,0,0,0,0,2,125,-1,-1,0,0,0,0,0,0,0,0,0,0,0
